Product,Varientid,Product_Title,Description,Type,Vendor,Tags,Weight,SKU,Processing_time,Slug,Price,Compare_price,Cost,Quantity,Recommended_price,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Category,Variant Barcode
1247,1254,Purple Ribbon Car Window Decal,"<p>This purple ribbon car window decal is a 4 inch round decal with a purple ribbon in the middle and the words ""We're In This Together"" forming a circle around the ribbon. The transparent adhesive purple ribbon window decal sticks on the inside of your car window and are great for showing your support for cancer awareness or other purple ribbon cause.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Purple, Decalss, Generic, GiftOption_No, product-type_Decals, Purple Ribbon - Retail, shape_Circle, Wholesale Merchandise Shop: Decals-1, Wholesale Merchandise Shop: Fundr",0.090718474,RE-DECAL-4,,purple-ribbon-car-window-decal-1-decal-retail,0.75,,0.75,999,5.99,Title,Default Title,,,,,Purple Ribbon,849228038071
1248,1255,Large Black Lives Matter Decal,"<p>This Black Lives Matter decal/sticker is 4 x 4 inch. This vinyl decal can be displayed to show support for the Black Lives Matter movement during marches, fundraisers, and other awareness events.",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Black, Decals, Gift Shop:  Black Lives Matter, GiftOption_No, product-type_Decals",0.022679619,RE-DECAL-BLM,,large-black-lives-matter-decal-sticker,0.75,,0.75,492,5.99,Title,Default Title,,,,,Black Lives Matter,
1249,1256,No Texting Car Window Decal,<p>This no texting car window decal is a 4 inch round decal with a red circle with the word texting in black with a red line going through it. This transparent adhesive window decal sticks on the inside of your car window and are great for showing raising awareness about texting and driving.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_White, Decalss, Generic, GiftOption_No, product-type_Decals, shape_Circle, Texting - Retail, Wholesale Merchandise Shop: Gift Shop (Buy Just One)",0.022679619,RE-DECAL-TXT,,no-texting-car-window-decal-1-decal-retail,0.75,,0.75,196,5.99,Title,Default Title,,,,,PSA/Texting,849228068009
1250,1257,Texting Kills Car Window Decal,<p>This texting kills car window decal is a 4 inch round decal with a blue circle with the words texting kills in white with a picture of a cell phone and a red line through it. This transparent adhesive window decal sticks on the inside of your car window and are great for showing raising awareness about texting and driving.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_White, Decalss, Generic, GiftOption_No, product-type_Decals, shape_Circle, Texting - Retail, Wholesale Merchandise Shop: Gift Shop (Buy Just One)",0.022679619,RE-DECAL-TXTK,,texting-kills-car-window-decal-1-decal-retail,0.75,,0.75,1035,5.99,Title,Default Title,,,,,PSA/Texting,849228068016
1251,1258,Teal Ribbon Camouflage Dog Tag,"<p>This teal ribbon camouflage dog tag is a two-sided necklace on a pallini bead ball style chain. One side has a teal ribbon on a teal camouflage background, the other side has the words ""Hope, Faith, Love, Courage, Strength"" on a teal background with teal ribbons and hearts. The sterling silver plated chain is 24 inches long and the dog tag is 2 inches by 1 inch. </p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_Yes, color_Teal, Generic, GiftOption_Yes, Necklaces, product-type_Necklaces, shape_Rectangle, Teal Ribbon - Retail, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)-10, w",0.022679619,RE-DTAG-CF3,,teal-ribbon-camouflage-dog-tag-1-necklace-retail,1.5,,1.5,219,8.99,Title,Default Title,,,,,Teal Ribbon,849228064940
1252,1259,Purple Ribbon Camouflage Dog Tag,"<p>This purple ribbon camouflage dog tag is a two-sided necklace on a pallini bead ball style chain. One side has a purple ribbon on a purple camouflage background, the other side has the words ""Hope, Faith, Love, Courage, Strength"" on a purple background with purple ribbons and hearts. The sterling silver plated chain is 24 inches long and the dog tag is 2 inches by 1 inch. </p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_Yes, color_Purple, Generic, GiftOption_Yes, Necklaces, product-type_Necklaces, Purple Ribbon - Retail, shape_Rectangle, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)-5",0.045359237,RE-DTAG-CF4,,purple-ribbon-camouflage-dog-tag-1-necklace-retail,1.5,,1.5,1,8.99,Title,Default Title,,,,,Purple Ribbon,849228064957
1253,1261,Hanging Large Pink Ribbon Awareness Earrings,<p>These pink ribbon breast cancer awareness hanging earrings are 3/4 inch pink ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Breast Cancer, clearance_No, color_Pink, Earrings, GiftOption_Yes, Pink Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-7, Wholesale Mercha",0.001995806,RE-E-01-1,,hanging-large-pink-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Package Quantity,1 Pair,,,,,Pink Ribbon,8945091223094
1254,1262,Hanging Blue & Yellow Awareness Ribbon Earrings,<p>These blue and yellow ribbon awareness hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Blue & Yellow Ribbon - Retail, clearance_No, color_Blue-Yellow, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-26, Whole",0.045359237,RE-E-01-10,,hanging-blue-yellow-awareness-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,999,12.99,Title,Default Title,,,,,Yellow & Blue Ribbon,8945091226705
1255,1263,Hanging Gold Ribbon Awareness Earrings,<p>These gold ribbon awareness hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Gold, Earrings, GiftOption_Yes, Gold Ribbon, Gold Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-25, Wholesale Merchan",0.045359237,RE-E-01-11,,hanging-gold-ribbon-awareness-earrings-1-pair-of-earrings-retail,2.75,,2.75,999,12.99,Title,Default Title,,,,,Gold Ribbon,8945091226729
1256,1264,Hanging Large Light Blue Ribbon Earrings,<p>These large light blue ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Light Blue, Earrings, Generic, GiftOption_Yes, Light Blue Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-22, Wholesale ",0.045359237,RE-E-01-12,,hanging-large-light-blue-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Light Blue Ribbon,8945091226743
1257,1265,Hanging Large Green Ribbon Earrings,<p>These large green ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Green, Earrings, Generic, GiftOption_Yes, Green Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-20, Wholesale Merchandi",0.045359237,RE-E-01-13,,hanging-large-green-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Green Ribbon,8945091226767
1258,1266,Hanging Large Yellow Ribbon Awareness Earrings,<p>These large yellow ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Yellow, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-23, Wholesale Merchandise Shop: Gift Shop (Bu",0.045359237,RE-E-01-14,,hanging-large-yellow-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Yellow Ribbon,8945091226781
1259,1267,Hanging Large White Ribbon Awareness Earrings,<p>These large white ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_White, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, White Ribbon - Retail, Wholesale Merchandise Shop: Earrings-21, Wholesale Merchandi",0.045359237,RE-E-01-15,,hanging-large-white-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,493,12.99,Title,Default Title,,,,,,8945091226804
1260,1268,Hanging Large Pink & Blue Ribbon Awareness Earrings,These large pink & blue ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Pink-Blue, Earrings, Generic, GiftOption_Yes, Pink & Blue Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-24, Wholesale ",0.045359237,RE-E-01-16,,hanging-large-pink-blue-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,999,12.99,Title,Default Title,,,,,Pink & Blue Ribbon,8945091226828
1261,1269,Hanging Large Black Ribbon Earrings,<p>These black ribbon awareness hanging earrings are 3/4 inch black ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Black Ribbon - Retail, clearance_No, color_Black, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-27, Wholesale Merchandi",0.001995806,RE-E-01-17,,hanging-large-black-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Package Quantity,1 Pair,,,,,Black Ribbon,8945091226552
1262,1270,Hanging Large Burgundy Ribbon Earrings,<p>These large burgundy ribbon hanging earrings are 3/4 inch burgundy ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Burgundy Ribbon - Wholesale, clearance_No, color_Burgundy, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-28, Wholesale ",0.045359237,RE-E-01-18,,hanging-large-burgundy-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,0,12.99,Title,Default Title,,,,,Burgundy Ribbon,8945091226583
1263,1271,Hanging Large Lavender Ribbon Earrings,<p>These large lavender ribbon hanging earrings are 3/4 inch lavender ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Lavender, Earrings, Generic, GiftOption_Yes, Lavender Ribbon - Wholesale, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Earrings-29, Wholesale ",0.045359237,RE-E-01-19,,hanging-large-lavender-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,434,12.99,Title,Default Title,,,,,Lavender Ribbon,8945091226606
1264,1272,Large Autism Ribbon Awareness Hanging Earrings,<p>These Hanging Large Autism Ribbon Earrings are sterling silver plated and the ribbons are 1 inch by 1/2 inch. </p>,Wholesale Merchandise Shop,vendor-unknown,"Autism - Wholesale, clearance_No, color_Multicolored, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Autism Ri",0.045359237,RE-E-01-2,,large-autism-ribbon-awareness-earrings,2.75,,2.75,999,12.99,Title,Default Title,,,,,Autism Ribbon,
1265,1273,Pairs Peach Ribbon Hanging Earrings,<p>These peach ribbon awareness hanging earrings are 3/4 inch peach ribbons on silver ear wire. Each pair is sterling silver plated. </p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Peach, Earrings, Generic, GiftOption_Yes, Peach Ribbon - Wholesale, product-type_Earrings, shape_Ribbon, Wholesale Merchandise Shop: Earrings-30, Wholesale Merchandise Sho",0.001995806,RE-E-01-20,,pairs-peach-ribbon-hanging-earrings,2.75,,2.75,500,12.99,Package Quantity,1 Pair,,,,,Peach Ribbon,8945091226613
1266,1274,Hanging Large Periwinkle Ribbon Earrings,<p>These large periwinkle ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Periwinkle, Earrings, Generic, GiftOption_Yes, Periwinkle Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)",0.045359237,RE-E-01-21,,hanging-large-periwinkle-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Periwinkle Ribbon,8945091226644
1267,1275,Hanging Large Red & White Ribbon Awareness Earrings,<p>These large red and white ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Red-White, Earrings, Generic, GiftOption_Yes, product-type_Earrings, Red & White Ribbon - Retail, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)",0.045359237,RE-E-01-22,,hanging-large-red-white-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Red & White Ribbon,8945091226668
1268,1276,Hanging Large Pink and Teal Ribbon Awareness Earrings,<p>These large pink and teal ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. The earrings are sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Pink-Teal, Earrings, Generic, GiftOption_Yes, Pink & Teal Ribbon - Retail, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)",0.045359237,RE-E-01-24,,hanging-large-pink-and-teal-ribbon-earrings-1-pair,2.75,,2.75,500,12.99,Title,Default Title,,,,,,8945091227344
1269,1277,Hanging Large Blue and White Ribbon Earrings,<p>These blue and white ribbon awareness hanging earrings are 3/4 inch ribbons on silver ear wire. The earrings are sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Blue & White Ribbon - Retail, clearance_No, color_Black-White, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just ",0.045359237,RE-E-01-25,,hanging-large-blue-and-white-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,,8945091227368
1270,1278,Hanging Large Brown Ribbon Earrings,<p>These large brown ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. The earrings are sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Brown Ribbon - Retail, clearance_No, color_Brown, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)-31, Whole",0.045359237,RE-E-01-26,,hanging-large-brown-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Brown Ribbon,8945091227887
1271,1279,Hanging Large Violet Ribbon Awareness Earrings,<p>These large violet ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. The earrings are sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Violet, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, Violet Ribbon - Retail, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just 1)-28, Who",0.045359237,RE-E-01-27,,hanging-large-violet-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,500,12.99,Title,Default Title,,,,,Violet Ribbon,8945091227900
1272,1280,Hanging Large Red & Yellow Ribbon Awareness Earrings,These large red & yellow ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. The earrings are sterling silver plated.,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Red-Yellow, Earrings, Generic, GiftOption_Yes, product-type_Earrings, Red & Yellow Ribbon - Retail, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Just ",0.045359237,RE-E-01-28,,hanging-large-red-yellow-ribbon-earrings-1-pair-retail,2.75,,2.75,999,12.99,Title,Default Title,,,,,Red & Yellow Ribbon,8945091227924
1273,1281,Hanging Large Blue and Purple Ribbon Earrings,<p>These large blue and purple ribbon hanging earrings are 3/4 inch ribbons on silver ear wire. The earrings are sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"Blue & Purple Ribbon - Retail, clearance_No, color_Blue-Purple, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, walmart, Wholesale Merchandise Shop: Gift Shop (Buy Jus",0.045359237,RE-E-01-29,,hanging-large-blue-and-purple-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,999,12.99,Title,Default Title,,,,,,8945091227320
1274,1282,Hanging Large Teal Ribbon Awareness Earrings,<p>These large teal ribbon hanging earrings are 3/4 inch teal ribbons on silver ear wire. Each pair is sterling silver plated.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Teal, Earrings, Generic, GiftOption_Yes, product-type_Earrings, shape_Ribbon, Teal Ribbon - Retail, walmart, Wholesale Merchandise Shop: Earrings-8, Wholesale Merchandise",0.045359237,RE-E-01-3,,hanging-large-teal-ribbon-earrings-1-pair-of-earrings-retail,2.75,,2.75,999,12.99,Title,Default Title,,,,,Teal Ribbon,
